ID,Datetime,Count
10275,2013-10-27,50
10276,2013-10-27,50
10277,2013-10-27,40
10278,2013-10-27,44
10279,2013-10-27,64
10280,2013-10-27,52
10281,2013-10-27,68
10282,2013-10-27,90
10283,2013-10-27,80
10284,2013-10-27,88
10285,2013-10-27,82
10286,2013-10-27,76
10287,2013-10-27,78
10288,2013-10-27,96
10289,2013-10-27,136
10290,2013-10-27,138
10291,2013-10-27,102
10292,2013-10-27,106
10293,2013-10-27,120
10294,2013-10-27,128
10295,2013-10-27,122
10296,2013-10-28,92
10297,2013-10-28,64
10298,2013-10-28,72
10299,2013-10-28,52
10300,2013-10-28,48
10301,2013-10-28,54
10302,2013-10-28,78
10303,2013-10-28,56
10304,2013-10-28,82
10305,2013-10-28,104
10306,2013-10-28,178
10307,2013-10-28,196
10308,2013-10-28,236
10309,2013-10-28,202
10310,2013-10-28,148
10311,2013-10-28,182
10312,2013-10-28,208
10313,2013-10-28,216
10314,2013-10-28,250
10315,2013-10-28,222
10316,2013-10-28,200
10317,2013-10-28,184
10318,2013-10-28,222
10319,2013-10-28,190
10320,2013-10-29,152
10321,2013-10-29,120
10322,2013-10-29,100
10323,2013-10-29,78
10324,2013-10-29,66
10325,2013-10-29,58
10326,2013-10-29,84
10327,2013-10-29,80
10328,2013-10-29,66
10329,2013-10-29,154
10330,2013-10-29,208
10331,2013-10-29,228
10332,2013-10-29,256
10333,2013-10-29,224
10334,2013-10-29,276
10335,2013-10-29,246
10336,2013-10-29,230
10337,2013-10-29,218
10338,2013-10-29,190
10339,2013-10-29,204
10340,2013-10-29,222
10341,2013-10-29,196
10342,2013-10-29,212
10343,2013-10-29,162
10344,2013-10-30,170
10345,2013-10-30,98
10346,2013-10-30,90
10347,2013-10-30,70
10348,2013-10-30,64
10349,2013-10-30,42
10350,2013-10-30,56
10351,2013-10-30,92
10352,2013-10-30,96
10353,2013-10-30,120
10354,2013-10-30,186
10355,2013-10-30,254
10356,2013-10-30,286
10357,2013-10-30,204
10358,2013-10-30,204
10359,2013-10-30,218
10360,2013-10-30,202
10361,2013-10-30,190
10362,2013-10-30,206
10363,2013-10-30,210
10364,2013-10-30,190
10365,2013-10-30,154
10366,2013-10-30,168
10367,2013-10-30,204
10368,2013-10-31,148
10369,2013-10-31,112
10370,2013-10-31,78
10371,2013-10-31,72
10372,2013-10-31,60
10373,2013-10-31,46
10374,2013-10-31,46
10375,2013-10-31,60
10376,2013-10-31,112
10377,2013-10-31,116
10378,2013-10-31,178
10379,2013-10-31,158
10380,2013-10-31,200
10381,2013-10-31,214
10382,2013-10-31,214
10383,2013-10-31,162
10384,2013-10-31,188
10385,2013-10-31,188
10386,2013-10-31,204
10387,2013-10-31,184
10388,2013-10-31,190
10389,2013-10-31,166
10390,2013-10-31,150
10391,2013-10-31,162
10392,2013-11-01,170
10393,2013-11-01,156
10394,2013-11-01,90
10395,2013-11-01,88
10396,2013-11-01,54
10397,2013-11-01,46
10398,2013-11-01,48
10399,2013-11-01,84
10400,2013-11-01,84
10401,2013-11-01,124
10402,2013-11-01,244
10403,2013-11-01,222
10404,2013-11-01,272
10405,2013-11-01,186
10406,2013-11-01,212
10407,2013-11-01,204
10408,2013-11-01,188
10409,2013-11-01,264
10410,2013-11-01,208
10411,2013-11-01,240
10412,2013-11-01,206
10413,2013-11-01,180
10414,2013-11-01,172
10415,2013-11-01,136
10416,2013-11-02,158
10417,2013-11-02,134
10418,2013-11-02,86
10419,2013-11-02,74
10420,2013-11-02,48
10421,2013-11-02,46
10422,2013-11-02,60
10423,2013-11-02,54
10424,2013-11-02,80
10425,2013-11-02,100
10426,2013-11-02,148
10427,2013-11-02,136
10428,2013-11-02,138
10429,2013-11-02,118
10430,2013-11-02,156
10431,2013-11-02,106
10432,2013-11-02,116
10433,2013-11-02,110
10434,2013-11-02,116
10435,2013-11-02,86
10436,2013-11-02,102
10437,2013-11-02,108
10438,2013-11-02,96
10439,2013-11-02,98
10440,2013-11-03,88
10441,2013-11-03,64
10442,2013-11-03,38
10443,2013-11-03,44
10444,2013-11-03,36
10445,2013-11-03,34
10446,2013-11-03,46
10447,2013-11-03,38
10448,2013-11-03,54
10449,2013-11-03,74
10450,2013-11-03,130
10451,2013-11-03,110
10452,2013-11-03,92
10453,2013-11-03,88
10454,2013-11-03,68
10455,2013-11-03,80
10456,2013-11-03,62
10457,2013-11-03,74
10458,2013-11-03,98
10459,2013-11-03,126
10460,2013-11-03,92
10461,2013-11-03,100
10462,2013-11-03,108
10463,2013-11-03,100
10464,2013-11-04,90
10465,2013-11-04,82
10466,2013-11-04,58
10467,2013-11-04,34
10468,2013-11-04,52
10469,2013-11-04,36
10470,2013-11-04,52
10471,2013-11-04,54
10472,2013-11-04,80
10473,2013-11-04,78
10474,2013-11-04,158
10475,2013-11-04,240
10476,2013-11-04,240
10477,2013-11-04,180
10478,2013-11-04,198
10479,2013-11-04,216
10480,2013-11-04,236
10481,2013-11-04,292
10482,2013-11-04,264
10483,2013-11-04,238
10484,2013-11-04,246
10485,2013-11-04,238
10486,2013-11-04,200
10487,2013-11-04,192
10488,2013-11-05,158
10489,2013-11-05,160
10490,2013-11-05,92
10491,2013-11-05,78
10492,2013-11-05,70
10493,2013-11-05,62
10494,2013-11-05,56
10495,2013-11-05,102
10496,2013-11-05,102
10497,2013-11-05,152
10498,2013-11-05,256
10499,2013-11-05,272
10500,2013-11-05,256
10501,2013-11-05,198
10502,2013-11-05,216
10503,2013-11-05,188
10504,2013-11-05,182
10505,2013-11-05,196
10506,2013-11-05,168
10507,2013-11-05,202
10508,2013-11-05,194
10509,2013-11-05,234
10510,2013-11-05,250
10511,2013-11-05,230
10512,2013-11-06,242
10513,2013-11-06,196
10514,2013-11-06,138
10515,2013-11-06,134
10516,2013-11-06,88
10517,2013-11-06,82
10518,2013-11-06,70
10519,2013-11-06,78
10520,2013-11-06,96
10521,2013-11-06,94
10522,2013-11-06,168
10523,2013-11-06,148
10524,2013-11-06,214
10525,2013-11-06,174
10526,2013-11-06,162
10527,2013-11-06,180
10528,2013-11-06,174
10529,2013-11-06,258
10530,2013-11-06,228
10531,2013-11-06,252
10532,2013-11-06,274
10533,2013-11-06,240
10534,2013-11-06,198
10535,2013-11-06,210
10536,2013-11-07,252
10537,2013-11-07,212
10538,2013-11-07,142
10539,2013-11-07,136
10540,2013-11-07,110
10541,2013-11-07,126
10542,2013-11-07,104
10543,2013-11-07,102
10544,2013-11-07,126
10545,2013-11-07,124
10546,2013-11-07,176
10547,2013-11-07,304
10548,2013-11-07,302
10549,2013-11-07,218
10550,2013-11-07,224
10551,2013-11-07,256
10552,2013-11-07,230
10553,2013-11-07,202
10554,2013-11-07,222
10555,2013-11-07,254
10556,2013-11-07,196
10557,2013-11-07,178
10558,2013-11-07,232
10559,2013-11-07,226
10560,2013-11-08,250
10561,2013-11-08,154
10562,2013-11-08,118
10563,2013-11-08,88
10564,2013-11-08,76
10565,2013-11-08,56
10566,2013-11-08,70
10567,2013-11-08,88
10568,2013-11-08,80
10569,2013-11-08,104
10570,2013-11-08,110
10571,2013-11-08,82
10572,2013-11-08,88
10573,2013-11-08,122
10574,2013-11-08,122
10575,2013-11-08,98
10576,2013-11-08,120
10577,2013-11-08,142
10578,2013-11-08,160
10579,2013-11-08,186
10580,2013-11-08,148
10581,2013-11-08,146
10582,2013-11-08,152
10583,2013-11-08,138
10584,2013-11-09,132
10585,2013-11-09,78
10586,2013-11-09,88
10587,2013-11-09,48
10588,2013-11-09,50
10589,2013-11-09,40
10590,2013-11-09,44
10591,2013-11-09,68
10592,2013-11-09,60
10593,2013-11-09,56
10594,2013-11-09,102
10595,2013-11-09,94
10596,2013-11-09,68
10597,2013-11-09,106
10598,2013-11-09,94
10599,2013-11-09,100
10600,2013-11-09,94
10601,2013-11-09,66
10602,2013-11-09,108
10603,2013-11-09,106
10604,2013-11-09,108
10605,2013-11-09,138
10606,2013-11-09,100
10607,2013-11-09,116
10608,2013-11-10,106
10609,2013-11-10,80
10610,2013-11-10,102
10611,2013-11-10,68
10612,2013-11-10,52
10613,2013-11-10,46
10614,2013-11-10,58
10615,2013-11-10,50
10616,2013-11-10,64
10617,2013-11-10,84
10618,2013-11-10,84
10619,2013-11-10,112
10620,2013-11-10,102
10621,2013-11-10,138
10622,2013-11-10,114
10623,2013-11-10,86
10624,2013-11-10,96
10625,2013-11-10,98
10626,2013-11-10,106
10627,2013-11-10,130
10628,2013-11-10,104
10629,2013-11-10,106
10630,2013-11-10,138
10631,2013-11-10,120
10632,2013-11-11,126
10633,2013-11-11,96
10634,2013-11-11,66
10635,2013-11-11,78
10636,2013-11-11,44
10637,2013-11-11,42
10638,2013-11-11,78
10639,2013-11-11,62
10640,2013-11-11,66
10641,2013-11-11,114
10642,2013-11-11,142
10643,2013-11-11,226
10644,2013-11-11,342
10645,2013-11-11,226
10646,2013-11-11,242
10647,2013-11-11,282
10648,2013-11-11,212
10649,2013-11-11,272
10650,2013-11-11,316
10651,2013-11-11,296
10652,2013-11-11,276
10653,2013-11-11,266
10654,2013-11-11,230
10655,2013-11-11,284
10656,2013-11-12,244
10657,2013-11-12,194
10658,2013-11-12,146
10659,2013-11-12,126
10660,2013-11-12,92
10661,2013-11-12,88
10662,2013-11-12,52
10663,2013-11-12,90
10664,2013-11-12,100
10665,2013-11-12,128
10666,2013-11-12,186
10667,2013-11-12,162
10668,2013-11-12,260
10669,2013-11-12,186
10670,2013-11-12,200
10671,2013-11-12,6
10672,2013-11-12,2
10673,2013-11-12,4
10674,2013-11-12,4
10675,2013-11-12,132
10676,2013-11-12,272
10677,2013-11-12,216
10678,2013-11-12,188
10679,2013-11-12,184
10680,2013-11-13,140
10681,2013-11-13,164
10682,2013-11-13,126
10683,2013-11-13,70
10684,2013-11-13,66
10685,2013-11-13,46
10686,2013-11-13,68
10687,2013-11-13,64
10688,2013-11-13,94
10689,2013-11-13,160
10690,2013-11-13,236
10691,2013-11-13,236
10692,2013-11-13,296
10693,2013-11-13,214
10694,2013-11-13,252
10695,2013-11-13,250
10696,2013-11-13,212
10697,2013-11-13,248
10698,2013-11-13,238
10699,2013-11-13,234
10700,2013-11-13,226
10701,2013-11-13,236
10702,2013-11-13,188
10703,2013-11-13,210
10704,2013-11-14,188
10705,2013-11-14,178
10706,2013-11-14,126
10707,2013-11-14,108
10708,2013-11-14,70
10709,2013-11-14,92
10710,2013-11-14,104
10711,2013-11-14,94
10712,2013-11-14,108
10713,2013-11-14,126
10714,2013-11-14,162
10715,2013-11-14,172
10716,2013-11-14,214
10717,2013-11-14,148
10718,2013-11-14,180
10719,2013-11-14,226
10720,2013-11-14,158
10721,2013-11-14,176
10722,2013-11-14,220
10723,2013-11-14,228
10724,2013-11-14,230
10725,2013-11-14,196
10726,2013-11-14,256
10727,2013-11-14,222
10728,2013-11-15,202
10729,2013-11-15,152
10730,2013-11-15,106
10731,2013-11-15,56
10732,2013-11-15,2
10733,2013-11-15,2
10734,2013-11-15,2
10735,2013-11-15,2
10736,2013-11-15,8
10737,2013-11-15,130
10738,2013-11-15,138
10739,2013-11-15,172
10740,2013-11-15,222
10741,2013-11-15,184
10742,2013-11-15,162
10743,2013-11-15,168
10744,2013-11-15,142
10745,2013-11-15,148
10746,2013-11-15,176
10747,2013-11-15,140
10748,2013-11-15,134
10749,2013-11-15,118
10750,2013-11-15,162
10751,2013-11-15,172
10752,2013-11-16,126
10753,2013-11-16,100
10754,2013-11-16,74
10755,2013-11-16,60
10756,2013-11-16,66
10757,2013-11-16,32
10758,2013-11-16,40
10759,2013-11-16,40
10760,2013-11-16,74
10761,2013-11-16,80
10762,2013-11-16,94
10763,2013-11-16,88
10764,2013-11-16,122
10765,2013-11-16,70
10766,2013-11-16,88
10767,2013-11-16,92
10768,2013-11-16,78
10769,2013-11-16,88
10770,2013-11-16,88
10771,2013-11-16,100
10772,2013-11-16,94
10773,2013-11-16,90
10774,2013-11-16,68
10775,2013-11-16,76
10776,2013-11-17,72
10777,2013-11-17,52
10778,2013-11-17,58
10779,2013-11-17,62
10780,2013-11-17,44
10781,2013-11-17,30
10782,2013-11-17,58
10783,2013-11-17,66
10784,2013-11-17,62
10785,2013-11-17,72
10786,2013-11-17,84
10787,2013-11-17,96
10788,2013-11-17,134
10789,2013-11-17,80
10790,2013-11-17,92
10791,2013-11-17,94
10792,2013-11-17,92
10793,2013-11-17,72
10794,2013-11-17,92
10795,2013-11-17,102
10796,2013-11-17,78
10797,2013-11-17,108
10798,2013-11-17,90
10799,2013-11-17,100
10800,2013-11-18,102
10801,2013-11-18,62
10802,2013-11-18,56
10803,2013-11-18,50
10804,2013-11-18,34
10805,2013-11-18,58
10806,2013-11-18,62
10807,2013-11-18,42
10808,2013-11-18,64
10809,2013-11-18,108
10810,2013-11-18,160
10811,2013-11-18,132
10812,2013-11-18,210
10813,2013-11-18,232
10814,2013-11-18,228
10815,2013-11-18,258
10816,2013-11-18,232
10817,2013-11-18,240
10818,2013-11-18,228
10819,2013-11-18,264
10820,2013-11-18,228
10821,2013-11-18,226
10822,2013-11-18,218
10823,2013-11-18,236
10824,2013-11-19,196
10825,2013-11-19,126
10826,2013-11-19,122
10827,2013-11-19,98
10828,2013-11-19,56
10829,2013-11-19,86
10830,2013-11-19,76
10831,2013-11-19,88
10832,2013-11-19,114
10833,2013-11-19,138
10834,2013-11-19,198
10835,2013-11-19,210
10836,2013-11-19,218
10837,2013-11-19,172
10838,2013-11-19,198
10839,2013-11-19,196
10840,2013-11-19,192
10841,2013-11-19,212
10842,2013-11-19,258
10843,2013-11-19,184
10844,2013-11-19,194
10845,2013-11-19,170
10846,2013-11-19,170
10847,2013-11-19,130
10848,2013-11-20,152
10849,2013-11-20,128
10850,2013-11-20,114
10851,2013-11-20,72
10852,2013-11-20,40
10853,2013-11-20,54
10854,2013-11-20,64
10855,2013-11-20,66
10856,2013-11-20,82
10857,2013-11-20,92
10858,2013-11-20,132
10859,2013-11-20,150
10860,2013-11-20,216
10861,2013-11-20,184
10862,2013-11-20,218
10863,2013-11-20,196
10864,2013-11-20,202
10865,2013-11-20,200
10866,2013-11-20,214
10867,2013-11-20,250
10868,2013-11-20,230
10869,2013-11-20,180
10870,2013-11-20,166
10871,2013-11-20,178
10872,2013-11-21,164
10873,2013-11-21,156
10874,2013-11-21,106
10875,2013-11-21,54
10876,2013-11-21,50
10877,2013-11-21,50
10878,2013-11-21,62
10879,2013-11-21,86
10880,2013-11-21,66
10881,2013-11-21,106
10882,2013-11-21,162
10883,2013-11-21,206
10884,2013-11-21,200
10885,2013-11-21,192
10886,2013-11-21,226
10887,2013-11-21,208
10888,2013-11-21,218
10889,2013-11-21,224
10890,2013-11-21,628
10891,2013-11-21,418
10892,2013-11-21,244
10893,2013-11-21,222
10894,2013-11-21,220
10895,2013-11-21,194
10896,2013-11-22,172
10897,2013-11-22,182
10898,2013-11-22,152
10899,2013-11-22,66
10900,2013-11-22,68
10901,2013-11-22,66
10902,2013-11-22,96
10903,2013-11-22,74
10904,2013-11-22,86
10905,2013-11-22,112
10906,2013-11-22,104
10907,2013-11-22,134
10908,2013-11-22,144
10909,2013-11-22,148
10910,2013-11-22,142
10911,2013-11-22,160
10912,2013-11-22,154
10913,2013-11-22,134
10914,2013-11-22,160
10915,2013-11-22,158
10916,2013-11-22,160
10917,2013-11-22,156
10918,2013-11-22,148
10919,2013-11-22,136
10920,2013-11-23,124
10921,2013-11-23,78
10922,2013-11-23,62
10923,2013-11-23,52
10924,2013-11-23,58
10925,2013-11-23,32
10926,2013-11-23,44
10927,2013-11-23,42
10928,2013-11-23,46
10929,2013-11-23,76
10930,2013-11-23,80
10931,2013-11-23,96
10932,2013-11-23,124
10933,2013-11-23,72
10934,2013-11-23,80
10935,2013-11-23,64
10936,2013-11-23,58
10937,2013-11-23,108
10938,2013-11-23,80
10939,2013-11-23,82
10940,2013-11-23,106
10941,2013-11-23,88
10942,2013-11-23,128
10943,2013-11-23,116
10944,2013-11-24,78
10945,2013-11-24,76
10946,2013-11-24,90
10947,2013-11-24,154
10948,2013-11-24,128
10949,2013-11-24,108
10950,2013-11-24,116
10951,2013-11-24,106
10952,2013-11-24,138
10953,2013-11-24,130
10954,2013-11-24,124
10955,2013-11-24,152
10956,2013-11-24,120
10957,2013-11-24,122
10958,2013-11-24,150
10959,2013-11-24,122
10960,2013-11-24,130
10961,2013-11-24,146
10962,2013-11-24,142
10963,2013-11-24,180
10964,2013-11-24,160
10965,2013-11-24,138
10966,2013-11-24,138
10967,2013-11-24,118
10968,2013-11-25,110
10969,2013-11-25,76
10970,2013-11-25,92
10971,2013-11-25,50
10972,2013-11-25,48
10973,2013-11-25,40
10974,2013-11-25,62
10975,2013-11-25,86
10976,2013-11-25,72
10977,2013-11-25,96
10978,2013-11-25,122
10979,2013-11-25,156
10980,2013-11-25,232
10981,2013-11-25,146
10982,2013-11-25,216
10983,2013-11-25,242
10984,2013-11-25,202
10985,2013-11-25,262
10986,2013-11-25,210
10987,2013-11-25,172
10988,2013-11-25,184
10989,2013-11-25,138
10990,2013-11-25,128
10991,2013-11-25,134
10992,2013-11-26,94
10993,2013-11-26,86
10994,2013-11-26,84
10995,2013-11-26,118
10996,2013-11-26,66
10997,2013-11-26,50
10998,2013-11-26,84
10999,2013-11-26,86
11000,2013-11-26,86
11001,2013-11-26,122
11002,2013-11-26,244
11003,2013-11-26,252
11004,2013-11-26,280
11005,2013-11-26,224
11006,2013-11-26,306
11007,2013-11-26,310
11008,2013-11-26,282
11009,2013-11-26,306
11010,2013-11-26,350
11011,2013-11-26,290
11012,2013-11-26,280
11013,2013-11-26,250
11014,2013-11-26,252
11015,2013-11-26,266
11016,2013-11-27,206
11017,2013-11-27,182
11018,2013-11-27,156
11019,2013-11-27,102
11020,2013-11-27,100
11021,2013-11-27,86
11022,2013-11-27,92
11023,2013-11-27,94
11024,2013-11-27,106
11025,2013-11-27,120
11026,2013-11-27,172
11027,2013-11-27,158
11028,2013-11-27,228
11029,2013-11-27,180
11030,2013-11-27,248
11031,2013-11-27,184
11032,2013-11-27,220
11033,2013-11-27,264
11034,2013-11-27,266
11035,2013-11-27,300
11036,2013-11-27,222
11037,2013-11-27,210
11038,2013-11-27,190
11039,2013-11-27,238
11040,2013-11-28,212
11041,2013-11-28,154
11042,2013-11-28,150
11043,2013-11-28,90
11044,2013-11-28,58
11045,2013-11-28,60
11046,2013-11-28,84
11047,2013-11-28,104
11048,2013-11-28,128
11049,2013-11-28,138
11050,2013-11-28,254
11051,2013-11-28,222
11052,2013-11-28,240
11053,2013-11-28,208
11054,2013-11-28,238
11055,2013-11-28,180
11056,2013-11-28,214
11057,2013-11-28,228
11058,2013-11-28,262
11059,2013-11-28,198
11060,2013-11-28,294
11061,2013-11-28,272
11062,2013-11-28,236
11063,2013-11-28,202
11064,2013-11-29,242
11065,2013-11-29,148
11066,2013-11-29,98
11067,2013-11-29,116
11068,2013-11-29,74
11069,2013-11-29,82
11070,2013-11-29,80
11071,2013-11-29,90
11072,2013-11-29,112
11073,2013-11-29,114
11074,2013-11-29,146
11075,2013-11-29,148
11076,2013-11-29,184
11077,2013-11-29,174
11078,2013-11-29,194
11079,2013-11-29,162
11080,2013-11-29,222
11081,2013-11-29,202
11082,2013-11-29,222
11083,2013-11-29,246
11084,2013-11-29,222
11085,2013-11-29,186
11086,2013-11-29,160
11087,2013-11-29,142
11088,2013-11-30,286
11089,2013-11-30,184
11090,2013-11-30,144
11091,2013-11-30,84
11092,2013-11-30,76
11093,2013-11-30,72
11094,2013-11-30,46
11095,2013-11-30,76
11096,2013-11-30,86
11097,2013-11-30,70
11098,2013-11-30,100
11099,2013-11-30,82
11100,2013-11-30,142
11101,2013-11-30,76
11102,2013-11-30,106
11103,2013-11-30,138
11104,2013-11-30,122
11105,2013-11-30,130
11106,2013-11-30,92
11107,2013-11-30,128
11108,2013-11-30,124
11109,2013-11-30,118
11110,2013-11-30,106
11111,2013-11-30,122
11112,2013-12-01,110
11113,2013-12-01,86
11114,2013-12-01,72
11115,2013-12-01,60
11116,2013-12-01,38
11117,2013-12-01,44
11118,2013-12-01,48
11119,2013-12-01,48
11120,2013-12-01,68
11121,2013-12-01,56
11122,2013-12-01,76
11123,2013-12-01,82
11124,2013-12-01,86
11125,2013-12-01,114
11126,2013-12-01,112
11127,2013-12-01,88
11128,2013-12-01,98
11129,2013-12-01,92
11130,2013-12-01,106
11131,2013-12-01,134
11132,2013-12-01,108
11133,2013-12-01,104
11134,2013-12-01,122
11135,2013-12-01,140
11136,2013-12-02,150
11137,2013-12-02,76
11138,2013-12-02,60
11139,2013-12-02,58
11140,2013-12-02,40
11141,2013-12-02,52
11142,2013-12-02,60
11143,2013-12-02,72
11144,2013-12-02,66
11145,2013-12-02,118
11146,2013-12-02,152
11147,2013-12-02,204
11148,2013-12-02,192
11149,2013-12-02,262
11150,2013-12-02,276
11151,2013-12-02,254
11152,2013-12-02,224
11153,2013-12-02,248
11154,2013-12-02,268
11155,2013-12-02,274
11156,2013-12-02,264
11157,2013-12-02,224
11158,2013-12-02,274
11159,2013-12-02,174
11160,2013-12-03,210
11161,2013-12-03,202
11162,2013-12-03,174
11163,2013-12-03,126
11164,2013-12-03,90
11165,2013-12-03,74
11166,2013-12-03,76
11167,2013-12-03,80
11168,2013-12-03,134
11169,2013-12-03,108
11170,2013-12-03,120
11171,2013-12-03,350
11172,2013-12-03,320
11173,2013-12-03,314
11174,2013-12-03,300
11175,2013-12-03,284
11176,2013-12-03,288
11177,2013-12-03,554
11178,2013-12-03,478
11179,2013-12-03,480
11180,2013-12-03,406
11181,2013-12-03,340
11182,2013-12-03,348
11183,2013-12-03,330
11184,2013-12-04,298
11185,2013-12-04,258
11186,2013-12-04,160
11187,2013-12-04,148
11188,2013-12-04,108
11189,2013-12-04,96
11190,2013-12-04,114
11191,2013-12-04,130
11192,2013-12-04,138
11193,2013-12-04,146
11194,2013-12-04,210
11195,2013-12-04,246
11196,2013-12-04,234
11197,2013-12-04,240
11198,2013-12-04,242
11199,2013-12-04,262
11200,2013-12-04,248
11201,2013-12-04,260
11202,2013-12-04,254
11203,2013-12-04,254
11204,2013-12-04,302
11205,2013-12-04,266
11206,2013-12-04,244
11207,2013-12-04,220
11208,2013-12-05,202
11209,2013-12-05,152
11210,2013-12-05,184
11211,2013-12-05,110
11212,2013-12-05,104
11213,2013-12-05,72
11214,2013-12-05,116
11215,2013-12-05,104
11216,2013-12-05,92
11217,2013-12-05,114
11218,2013-12-05,268
11219,2013-12-05,302
11220,2013-12-05,278
11221,2013-12-05,276
11222,2013-12-05,278
11223,2013-12-05,232
11224,2013-12-05,290
11225,2013-12-05,316
11226,2013-12-05,236
11227,2013-12-05,306
11228,2013-12-05,252
11229,2013-12-05,240
11230,2013-12-05,244
11231,2013-12-05,180
11232,2013-12-06,204
11233,2013-12-06,218
11234,2013-12-06,170
11235,2013-12-06,116
11236,2013-12-06,90
11237,2013-12-06,86
11238,2013-12-06,86
11239,2013-12-06,94
11240,2013-12-06,128
11241,2013-12-06,160
11242,2013-12-06,200
11243,2013-12-06,212
11244,2013-12-06,294
11245,2013-12-06,182
11246,2013-12-06,252
11247,2013-12-06,234
11248,2013-12-06,270
11249,2013-12-06,272
11250,2013-12-06,274
11251,2013-12-06,198
11252,2013-12-06,214
11253,2013-12-06,188
11254,2013-12-06,222
11255,2013-12-06,194
11256,2013-12-07,150
11257,2013-12-07,136
11258,2013-12-07,98
11259,2013-12-07,70
11260,2013-12-07,54
11261,2013-12-07,62
11262,2013-12-07,48
11263,2013-12-07,64
11264,2013-12-07,44
11265,2013-12-07,82
11266,2013-12-07,92
11267,2013-12-07,82
11268,2013-12-07,124
11269,2013-12-07,94
11270,2013-12-07,100
11271,2013-12-07,98
11272,2013-12-07,78
11273,2013-12-07,94
11274,2013-12-07,104
11275,2013-12-07,112
11276,2013-12-07,152
11277,2013-12-07,146
11278,2013-12-07,122
11279,2013-12-07,138
11280,2013-12-08,116
11281,2013-12-08,70
11282,2013-12-08,76
11283,2013-12-08,70
11284,2013-12-08,50
11285,2013-12-08,44
11286,2013-12-08,52
11287,2013-12-08,38
11288,2013-12-08,80
11289,2013-12-08,62
11290,2013-12-08,66
11291,2013-12-08,82
11292,2013-12-08,96
11293,2013-12-08,100
11294,2013-12-08,92
11295,2013-12-08,86
11296,2013-12-08,182
11297,2013-12-08,174
11298,2013-12-08,136
11299,2013-12-08,144
11300,2013-12-08,148
11301,2013-12-08,150
11302,2013-12-08,152
11303,2013-12-08,148
11304,2013-12-09,134
11305,2013-12-09,124
11306,2013-12-09,106
11307,2013-12-09,78
11308,2013-12-09,68
11309,2013-12-09,70
11310,2013-12-09,88
11311,2013-12-09,106
11312,2013-12-09,142
11313,2013-12-09,134
11314,2013-12-09,242
11315,2013-12-09,240
11316,2013-12-09,294
11317,2013-12-09,234
11318,2013-12-09,306
11319,2013-12-09,236
11320,2013-12-09,250
11321,2013-12-09,250
11322,2013-12-09,244
11323,2013-12-09,260
11324,2013-12-09,230
11325,2013-12-09,224
11326,2013-12-09,162
11327,2013-12-09,172
11328,2013-12-10,162
11329,2013-12-10,122
11330,2013-12-10,102
11331,2013-12-10,80
11332,2013-12-10,68
11333,2013-12-10,78
11334,2013-12-10,58
11335,2013-12-10,80
11336,2013-12-10,78
11337,2013-12-10,154
11338,2013-12-10,170
11339,2013-12-10,214
11340,2013-12-10,180
11341,2013-12-10,196
11342,2013-12-10,206
11343,2013-12-10,232
11344,2013-12-10,192
11345,2013-12-10,248
11346,2013-12-10,218
11347,2013-12-10,268
11348,2013-12-10,252
11349,2013-12-10,162
11350,2013-12-10,174
11351,2013-12-10,156
11352,2013-12-11,182
11353,2013-12-11,146
11354,2013-12-11,104
11355,2013-12-11,100
11356,2013-12-11,46
11357,2013-12-11,80
11358,2013-12-11,68
11359,2013-12-11,80
11360,2013-12-11,90
11361,2013-12-11,112
11362,2013-12-11,302
11363,2013-12-11,270
11364,2013-12-11,264
11365,2013-12-11,250
11366,2013-12-11,294
11367,2013-12-11,302
11368,2013-12-11,314
11369,2013-12-11,282
11370,2013-12-11,274
11371,2013-12-11,292
11372,2013-12-11,238
11373,2013-12-11,250
11374,2013-12-11,230
11375,2013-12-11,238
11376,2013-12-12,226
11377,2013-12-12,176
11378,2013-12-12,98
11379,2013-12-12,68
11380,2013-12-12,38
11381,2013-12-12,76
11382,2013-12-12,82
11383,2013-12-12,84
11384,2013-12-12,102
11385,2013-12-12,126
11386,2013-12-12,364
11387,2013-12-12,376
11388,2013-12-12,314
11389,2013-12-12,266
11390,2013-12-12,258
11391,2013-12-12,254
11392,2013-12-12,248
11393,2013-12-12,266
11394,2013-12-12,258
11395,2013-12-12,216
11396,2013-12-12,226
11397,2013-12-12,222
11398,2013-12-12,222
11399,2013-12-12,206
11400,2013-12-13,186
11401,2013-12-13,170
11402,2013-12-13,134
11403,2013-12-13,70
11404,2013-12-13,66
11405,2013-12-13,62
11406,2013-12-13,72
11407,2013-12-13,76
11408,2013-12-13,90
11409,2013-12-13,94
11410,2013-12-13,170
11411,2013-12-13,202
11412,2013-12-13,220
11413,2013-12-13,156
11414,2013-12-13,198
11415,2013-12-13,194
11416,2013-12-13,196
11417,2013-12-13,232
11418,2013-12-13,182
11419,2013-12-13,242
11420,2013-12-13,166
11421,2013-12-13,152
11422,2013-12-13,170
11423,2013-12-13,124
11424,2013-12-14,108
11425,2013-12-14,98
11426,2013-12-14,90
11427,2013-12-14,66
11428,2013-12-14,50
11429,2013-12-14,40
11430,2013-12-14,34
11431,2013-12-14,44
11432,2013-12-14,42
11433,2013-12-14,74
11434,2013-12-14,74
11435,2013-12-14,86
11436,2013-12-14,100
11437,2013-12-14,96
11438,2013-12-14,100
11439,2013-12-14,92
